3456,912
912,3456
6712,197
197,6712
858,3244
3244,858
5988,4149
4149,5988
7232,3220
3220,7232
5715,490
490,5715
4602,3004
3004,4602
1020,2141
2141,1020
4005,4384
4384,4005
7002,3943
3943,7002
2754,2551
2551,2754
7867,6821
6821,7867
4176,4303
4303,4176
1550,4837
4837,1550
5469,176
176,5469
321,7998
7998,321
6955,2402
2402,6955
1544,6591
6591,1544
8629,6417
6417,8629
4407,2265
2265,4407
4056,5501
5501,4056
925,8443
8443,925
5425,869
869,5425
6932,7771
7771,6932
1851,2235
2235,1851
3142,6120
6120,3142
3519,2679
2679,3519
5043,7275
7275,5043
2569,1063
1063,2569
4145,3509
3509,4145
7772,8104
8104,7772
5179,4158
4158,5179
716,2054
2054,716
1926,1574
1574,1926
7137,2291
2291,7137
4149,426
426,4149
2182,3305
3305,2182
4689,3653
3653,4689
2244,783
783,2244
1545,3405
3405,1545
5528,8656
8656,5528
3033,4410
4410,3033
8472,2535
2535,8472
1458,5546
5546,1458
3523,78
78,3523
2215,7970
7970,2215
564,123
123,564
2168,6985
6985,2168
5573,3600
3600,5573
6637,8417
8417,6637
3490,2753
2753,3490
5208,5053
5053,5208
6036,1199
1199,6036
8111,286
286,8111
4694,3980
3980,4694
7249,2793
2793,7249
104,8548
8548,104
7398,2887
2887,7398
1338,6203
6203,1338
6901,2991
2991,6901
3120,5027
5027,3120
1769,6649
6649,1769
4541,4986
4986,4541
1401,2658
2658,1401
5603,8537
8537,5603
8546,3685
3685,8546
6722,7996
7996,6722
3578,291
291,3578
1905,8411
8411,1905
1250,5245
5245,1250
1274,2658
2658,1274
6534,2000
2000,6534
6905,1156
1156,6905
7057,6417
6417,7057
3077,5082
5082,3077
7472,3861
3861,7472
3389,3445
3445,3389
5630,2251
2251,5630
143,1497
1497,143
7876,1509
1509,7876
1526,5068
5068,1526
3083,2748
2748,3083
275,446
446,275
1019,6631
6631,1019
2748,7846
7846,2748
2711,1615
1615,2711
4684,285
285,4684
185,1470
1470,185
4285,584
584,4285
8186,7164
7164,8186
6502,3247
3247,6502
5879,3830
3830,5879
4667,4405
4405,4667
4116,6405
6405,4116
2824,6787
6787,2824
8047,2550
2550,8047
3968,297
297,3968
3240,229
229,3240
6934,1147
1147,6934
3946,4454
4454,3946
660,4092
4092,660
17,3428
3428,17
1079,6167
6167,1079
6023,1109
1109,6023
7283,7450
7450,7283
2015,8483
8483,2015
7052,1472
1472,7052
876,7612
7612,876
6746,8379
8379,6746
7793,1329
1329,7793
8457,4475
4475,8457
964,6999
6999,964
1925,3947
3947,1925
6679,5214
5214,6679
2206,4430
4430,2206
5798,524
524,5798
825,5750
5750,825
2213,3388
3388,2213
6641,6502
6502,6641
5016,7531
7531,5016
2595,1828
1828,2595
7099,108
108,7099
8236,234
234,8236
7039,1804
1804,7039
1400,5534
5534,1400
6623,6323
6323,6623
3714,2614
2614,3714
6471,6123
6123,6471
778,1149
1149,778
3238,6023
6023,3238
1561,5082
5082,1561
6873,3841
3841,6873
4438,3529
3529,4438
6761,4976
4976,6761
2595,4553
4553,2595
6182,5540
5540,6182
3951,7402
7402,3951
7307,8600
8600,7307
1418,5313
5313,1418
1340,4528
4528,1340
4425,8037
8037,4425
5005,3679
3679,5005
4968,2094
2094,4968
5764,7921
7921,5764
749,2646
2646,749
2166,5126
5126,2166
7088,2314
2314,7088
4166,6367
6367,4166
4118,6474
6474,4118
6078,4150
4150,6078
4306,7144
7144,4306
8120,3928
3928,8120
1970,5622
5622,1970
3901,8360
8360,3901
2867,871
871,2867
6861,2612
2612,6861
2240,4463
4463,2240
5960,5673
5673,5960
8455,413
413,8455
3917,3230
3230,3917
1459,5886
5886,1459
3620,2422
2422,3620
3082,1183
1183,3082
8452,3428
3428,8452
5540,5736
5736,5540
2786,7220
7220,2786
5880,2802
2802,5880
661,6168
6168,661
7437,8587
8587,7437
4888,6896
6896,4888
6133,2314
2314,6133
32,7212
7212,32
1929,7772
7772,1929
5675,743
743,5675
7719,3826
3826,7719
8232,6542
6542,8232
5098,2893
2893,5098
585,1825
1825,585
3643,4833
4833,3643
823,974
974,823
5756,2576
2576,5756
1041,6201
6201,1041
6331,8342
8342,6331
4390,4663
4663,4390
1338,6683
6683,1338
6836,6096
6096,6836
1651,2093
2093,1651
3940,3099
3099,3940
5694,8394
8394,5694
5927,8407
8407,5927
6261,2550
2550,6261
2363,2337
2337,2363
7423,7150
7150,7423
8107,629
629,8107
5507,131
131,5507
1014,5510
5510,1014
8038,7080
7080,8038
3135,559
559,3135
3201,4105
4105,3201
4346,6724
6724,4346
7538,5557
5557,7538
1452,6829
6829,1452
3322,1727
1727,3322
7625,4934
4934,7625
7491,8566
8566,7491
7368,7077
7077,7368
7028,2023
2023,7028
2359,2494
2494,2359
8592,2806
2806,8592
8264,3291
3291,8264
7137,814
814,7137
2049,6571
6571,2049
4654,3778
3778,4654
2095,1129
1129,2095
7916,690
690,7916
6777,5158
5158,6777
7748,5281
5281,7748
4863,2126
2126,4863
6763,4246
4246,6763
1730,3908
3908,1730
3104,6762
6762,3104
8210,6622
6622,8210
93,5178
5178,93
3449,7540
7540,3449
1950,6021
6021,1950
7633,7441
7441,7633
5127,2363
2363,5127
8649,1524
1524,8649
3507,7733
7733,3507
5928,3432
3432,5928
6772,1510
1510,6772
7677,3488
3488,7677
6664,4037
4037,6664
1306,724
724,1306
391,2104
2104,391
3934,1893
1893,3934
1361,8630
8630,1361
651,6444
6444,651
2096,399
399,2096
4723,6542
6542,4723
7588,5005
5005,7588
8130,2016
2016,8130
5796,4403
4403,5796
5592,8181
8181,5592
4078,1660
1660,4078
2299,3316
3316,2299
4495,4121
4121,4495
5678,3654
3654,5678
5421,2124
2124,5421
3644,1797
1797,3644
1684,947
947,1684
1064,4987
4987,1064
5322,3355
3355,5322
4956,1773
1773,4956
3101,842
842,3101
6133,5394
5394,6133
3454,7151
7151,3454
5613,2496
2496,5613
6710,2020
2020,6710
1120,927
927,1120
4698,4076
4076,4698
6274,492
492,6274
